"player","pos","exp","num","hgt","team","conf","g","min","mpg","ppg","oreb","dreb","rpg","apg","tov","ast_to","spg","bpg","usg","ortg","efg","ts","year","id","fgm","ftm","fta","ft_pct","two_m","two_a","two_pct","three_m","three_a","three_pct","dunk_m","dunk_a","dunk_pct","rim_m","rim_a","rim_pct","mid_m","mid_a","mid_pct","porpag","dporpag","adj_oe","drtg","adj_de","stops","obpm","dbpm","bpm","oreb_rate","dreb_rate","ast","to","blk","stl","ftr","pfr","rec","pick","fga","fg_pct"
"Neal Begovich","Wing F","Sr",20,"6-9","Duke","ACC",11,1.7,2.4091,0.6364,0.0909,0.7273,0.8182,0.1818,0.0909,2,0.2727,0,12.1,132.7,70,70,2025,70666,3,0,0,0,2,2,1,1,3,0.333,1,1,1,2,2,1,0,0,NA,0.254915,0.484154,120.273,76.7629,73.8628,8.55728,3.97336,9.26875,13.2421,4.8,31.9,12.4,18.9,0,6.8,0,3,NA,NA,5,0.6
"Christian Ings","Scoring PG","Sr",0,"6-2","Norfolk St.","MEAC",31,67.3,27.6758,12.0606,0.3939,1.697,2.0909,3.2121,2.27270004838818,1.41334093,0.8182,0.0606,23.2,108.2,55.5,59.32,2025,70679,131,85,115,0.739,100,197,0.508,31,67,0.463,8,10,0.8,67,125,0.536,33,72,0.4583,1.85865,1.68754,109.061,110.886,114.272,121.759,1.86493,-1.89125,-0.0263234,1.8,7,21,21.6,0.1,1.6,43.6,1.8,12,NA,264,0.496212121212121
"Oumar Ballo","C","Sr",11,"7-0","Indiana","B10",31,69.6,28.8548,13,3.0323,6.0645,9.0968,2.129,2.03230005401107,1.04758153,0.6774,1.2903,22.8,114.5,62.3,61.79,2025,70681,157,89,156,0.571,157,252,0.623,0,0,0,41,43,0.9535,129,176,0.733,28,76,0.3684,3.5673,3.88781,125.551,99.93,92.7748,192.065,4.58336,3.10612,7.68947,12.2,23.8,14.7,17.8,4.9,1.4,61.9,2.7,84.4,NA,252,0.623015873015873
"Keeshawn Barthelemy","Scoring PG","Sr",9,"6-1","Oregon","B10",35,68.8,27.7971,10,0.5143,1.7714,2.2857,2.4857,0.971400066367216,2.55888391,1.0571,0.1429,17.5,117.5,53.4,56.11,2025,70700,124,39,44,0.886,61,139,0.439,63,152,0.414,0,0,NA,18,34,0.5294,43,105,0.4095,2.93293,3.18248,120.512,105.74,98.4316,152.201,3.58314,2.04875,5.63189,2.2,7.1,16.5,11.7,0.6,2.2,15.1,1.6,66.2,NA,291,0.426116838487972
"Ben Wight","PF/C","Sr",5,"6-9","Stony Brook","CAA",31,73.1,28.9625,8.4062,2.7812,2.1875,4.9688,1.625,1.74999999730769,0.92857143,0.8125,0.2812,18.2,108,54.7,57.14,2025,70701,104,55,84,0.655,102,190,0.537,2,2,1,9,12,0.75,82,133,0.6165,20,57,0.3509,1.4203,1.13208,103.778,117.902,120.621,130.366,-0.55365,-2.19187,-2.74552,10.8,9.1,12.4,20.9,1.2,1.7,43.8,2.9,NA,NA,192,0.541666666666667
"Julian Rishwain","Combo G","Sr",20,"6-6","UNLV","MWC",31,71.4,30.4226,9.2258,0.4516,3.0645,3.5161,2.0968,0.806499983695377,2.59987606,1.2903,0.1613,15.3,114,53.5,55.2,2025,70713,94,28,38,0.737,24,52,0.462,70,189,0.37,0,0,NA,20,37,0.5405,4,15,0.2667,2.10492,3.25343,109.718,104.018,100.96,162.177,1.41082,2.37991,3.79073,1.7,11.5,13.5,10.4,0.7,2.6,15.8,2.6,34.6,NA,241,0.390041493775934
"Jacob Johnson","Wing G","Sr",15,"6-5","Middle Tennessee","CUSA",18,12.5,9.745,1,0.35,0.9,1.25,0.35,0.150000008571429,2.3333332,0.35,0.1,6.5,102.2,46.7,41.42,2025,70720,7,0,4,0,7,15,0.467,0,0,0,1,1,1,4,8,0.5,3,7,0.4286,-0.191105,0.750968,83.5704,107.104,107.381,26.0733,-3.02747,0.946817,-2.08065,4.1,9.5,6.9,10.9,1.3,1.8,26.7,2.2,NA,NA,15,0.466666666666667
"Anthony Selden","Wing G","Sr",1,"6-6","Gardner Webb","BSth",31,75.3,30.1226,14.2258,1.2258,2.7419,3.9677,1.8065,2.35480005036261,0.76715643,0.4516,0.9032,25.2,102.3,48.8,52.64,2025,70731,155,109,166,0.657,133,261,0.51,22,79,0.278,4,5,0.8,120,213,0.5634,13,48,0.2708,1.59726,1.89326,105.06,113.712,113.666,143.292,-0.200599,-1.75459,-1.95519,4.7,10.2,12,17.5,3.2,0.9,48.8,3,NA,NA,340,0.455882352941176
"Gerald Drumgoole Jr.","Wing G","Sr",5,"6-5","George Washington","A10",33,65.3,26.2441,10.9706,0.7941,1.8824,2.6765,1.2059,1.38240008774727,0.87232344,0.7647,0.2353,23.1,98.1,44.7,47.96,2025,70737,118,65,94,0.691,51,120,0.425,67,219,0.306,3,4,0.75,44,93,0.4731,7,27,0.2593,1.11637,2.18828,102.076,105.975,107.654,126.933,-0.330563,-1.38955,-1.72011,3.5,8.3,9.7,13.1,1,1.8,27.7,2.7,76.8,NA,339,0.348082595870207
"Tyem Freeman","Wing G","Sr",8,"6-5","Illinois Chicago","MVC",29,68.2,26.8187,10.1875,1.0938,3,4.0938,1.8125,1.15620004956638,1.56763529,0.625,0.4062,17.6,116.1,57.9,59.78,2025,70740,98,48,70,0.686,44,74,0.595,54,142,0.38,7,8,0.875,25,41,0.6098,19,33,0.5758,2.2426,2.13218,113.478,109.738,109.248,128.281,2.75763,-0.468376,2.28926,4.6,12.7,12.9,14.8,1.7,1.3,32.4,2.6,53.6,NA,216,0.453703703703704
"Ryan Wade","Scoring PG","Sr",15,"6-2","Green Bay","Horz",23,35.1,19.1708,5.6667,0.25,0.875,1.125,1.7917,0.583299991983491,3.07166128,0.2917,0,14.4,114.3,58.4,59.1,2025,70744,46,7,10,0.7,20,35,0.571,26,66,0.394,0,0,NA,15,22,0.6818,5,13,0.3846,0.9525,0.668635,104.308,121.271,121.58,54.8276,-0.230866,-3.00839,-3.23926,1.7,5.6,18.5,12,0,0.9,9.9,3.1,NA,NA,101,0.455445544554455
"Nate Lliteras","Wing F","Sr",2,"6-6","North Florida","ASun",30,74.3,29.4437,11.9688,1.5,3.8438,5.3438,1.2188,0.968800051870706,1.25805113,0.7188,1.1562,17.5,120.5,55.7,58.93,2025,70753,125,65,85,0.765,73,131,0.557,52,140,0.371,10,11,0.9091,59,88,0.6705,14,43,0.3256,2.42366,1.50171,113.266,116.109,117.227,155.307,2.10103,-1.37381,0.727221,5.5,14.2,7.6,9.8,3.5,1.3,31.4,2.6,NA,NA,271,0.461254612546125
"Addison Patterson","Wing G","Jr",9,"6-7","Northwestern St.","Slnd",29,69.1,28.4226,13,1.3548,4.1613,5.5161,3.2903,2.58060010673926,1.27501351,1.3871,0.4516,28.3,98,43.6,49.5,2025,70754,121,99,136,0.728,106,234,0.453,15,61,0.246,11,13,0.8462,87,167,0.521,19,67,0.2836,1.79335,2.76299,107.857,103.378,103.927,160.476,0.8237,0.940572,1.76427,5.7,16.1,26.5,20.5,1.9,3.1,46.1,2.9,NA,NA,295,0.410169491525424
"KyKy Tandy","Combo G","Sr",24,"6-2","Florida Atlantic","Amer",33,52,21.0882,8.5294,0.1176,1.5882,1.7059,0.9118,0.411799985414025,2.21418172,0.6471,0.0294,16,120,56.2,57.96,2025,70756,93,23,27,0.852,24,53,0.453,69,174,0.397,1,1,1,21,43,0.4884,3,12,0.25,1.79221,1.46869,114.589,112.806,111.448,101.52,2.74312,-1.05419,1.68893,0.7,8.3,7.5,6.7,0.1,1.6,11.9,1.8,82.2,NA,227,0.409691629955947
"Jason Murphy","C","Sr",13,"6-8","North Carolina A&T","CAA",11,7.9,8.6583,2,1.5833,1.0833,2.6667,0,NA,0,0.0833,0.4167,13.4,113.8,52.9,52.9,2025,70761,9,3,6,0.5,9,17,0.529,0,0,0,5,5,1,9,17,0.5294,0,0,NA,0.434031,0.578143,103.876,111.969,113.001,16.3791,-3.39374,-2.53799,-5.93173,16.9,13.7,0,13.2,5.5,0.6,35.3,5.7,NA,NA,17,0.529411764705882
"Josh Cohen","PF/C","Sr",33,"6-10","USC","B10",33,29.4,12.5727,5.8788,1.0606,1.4242,2.4848,1.0606,0.696999997923326,1.52166428,0.3333,0.2424,22.3,123.1,60.7,63.56,2025,70767,76,41,56,0.732,75,120,0.625,1,6,0.167,0,0,NA,48,59,0.8136,27,61,0.4426,1.91561,1.30679,133.688,108.504,101.826,70.1657,4.30937,1.29905,5.60842,11,13.8,17,14.4,2.2,1.5,44.4,4.1,NA,NA,126,0.603174603174603
"Dieonte Miles","C","Sr",23,"7-0","Morehead St.","OVC",20,42,23.2087,6.4348,1.8696,3.1739,5.0435,0.6522,0.869600023189334,0.74999998,0.3913,1.0435,17.4,98.4,44.5,47.75,2025,70769,49,37,66,0.561,49,109,0.45,0,1,0,7,8,0.875,27,47,0.5745,22,62,0.3548,0.34308,1.77929,93.8205,105.462,110.82,87.5121,-3.11684,-0.290595,-3.40744,8.4,17.2,5,13,4.9,1.1,60,4.3,62,NA,110,0.445454545454545
"Benjamin Bosmans-Verdonk","C","Sr",31,"6-8","South Carolina","SEC",29,17.4,7.7483,1.1379,0.931,0.7586,1.6897,0.4828,0.413799996765366,1.16674723,0.069,0.1034,15,91.1,31.3,38.02,2025,70781,10,13,24,0.542,10,32,0.313,0,0,0,1,1,1,8,20,0.4,2,12,0.1667,0.00968051,0.804824,90.1423,110.059,101.587,32.1623,-2.7788,0.148856,-2.62994,14.6,11.8,11.8,21.2,1.4,0.5,75,5.3,NA,NA,32,0.3125
"Sabry Philip","Wing G","Sr",1,"6-4","Stony Brook","CAA",27,29.2,13.6143,1.5,0.8214,1.1071,1.9286,0.5,0.642899991223129,0.77772594,0.4286,0.25,12.4,68.1,27.5,29.78,2025,70786,16,5,8,0.625,15,45,0.333,1,15,0.067,2,5,0.4,9,23,0.3913,6,22,0.2727,-1.39581,0.57598,59.7438,116.433,119.385,55.8242,-7.74605,-2.11168,-9.85773,6.9,9.6,5.3,24.7,2.4,1.9,13.3,5,NA,NA,60,0.266666666666667
"Rick Issanza","C","Sr",22,"7-1","Loyola Marymount","WCC",26,30.5,14.5538,3,1,2.0769,3.0769,0.1923,0.576899988462,0.33333334,0.2308,1.0769,11.1,111.7,68,64.52,2025,70789,34,10,22,0.455,34,50,0.68,0,0,0,22,23,0.9565,27,35,0.7714,7,15,0.4667,0.458074,1.57054,98.8496,103.634,100.681,72.9499,-1.99477,2.52979,0.535019,8,15.6,2.4,21,7.7,0.9,44,3.6,1.8,NA,50,0.68
"Miles Jones","Stretch 4","Sr",13,"6-6","UNC Greensboro","SC",29,38.7,15.4625,1.8125,0.8438,2.6875,3.5312,1.4688,0.750000026807599,1.95839993,0.5,0.1875,11.9,91.5,34.4,35.4,2025,70816,18,4,8,0.5,10,28,0.357,8,36,0.222,2,2,1,8,12,0.6667,2,16,0.125,-0.591888,1.50543,78.7499,102.465,103.727,82.9309,-4.29457,1.76035,-2.53422,6.4,17.3,16.3,23.3,1.7,1.8,12.5,4.6,NA,NA,64,0.28125
"Emmanuel Kuac","Stretch 4","Sr",6,"6-7","Detroit Mercy","Horz",28,46.2,20.6862,7.1379,0.7586,3.1379,3.8966,0.8621,1.55169999434829,0.5555842,0.5172,0.5517,21.5,90.4,43.9,48.03,2025,70832,69,38,49,0.776,43,93,0.462,26,94,0.277,13,15,0.8667,32,60,0.5333,11,33,0.3333,-0.0342212,1.51335,89.2967,109.56,110.445,108.38,-3.96815,-0.98576,-4.95391,3.8,17,8.7,21.4,3.6,1.5,26.2,4.7,NA,NA,187,0.368983957219251
"Omar Croskey","Wing G","Sr",0,"6-6","South Carolina St.","MEAC",30,60.6,23.7394,11.9697,1.2121,2.5455,3.7576,1.303,1.21210005907383,1.07499376,1.3333,0.1818,23.2,109.7,50.2,53.38,2025,70841,124,63,86,0.733,69,149,0.463,55,153,0.359,8,8,1,61,116,0.5259,8,33,0.2424,1.57528,2.33407,108.496,99.6537,104.051,142.604,1.46872,0.0507773,1.51949,6,13.3,10.9,13.3,0.9,3.2,28.5,4.1,NA,NA,302,0.410596026490066
"Zach Freemantle","Stretch 4","Sr",32,"6-9","Xavier","BE",31,69.7,30.8097,16.8387,1.6774,5.1613,6.8387,2.0645,1.74189989548938,1.18520014,1.129,0.7742,26,112.3,55.5,58.44,2025,70861,202,88,117,0.752,172,291,0.591,30,100,0.3,28,31,0.9032,105,149,0.7047,67,142,0.4718,3.83361,3.72462,125.782,100.832,96.7997,190.578,4.61882,1.68871,6.30753,6.9,19.7,14.9,12.5,2.8,2.1,29.9,2.6,NA,NA,391,0.516624040920716
"Romelle Mansel","Wing F","Sr",13,"6-9","Jackson St.","SWAC",31,72.9,32.4452,10.1613,1.8065,5.0968,6.9032,2.6774,1.83869997277936,1.45613751,0.871,0.9355,19.4,98.7,44.6,48.31,2025,70896,114,83,139,0.597,110,227,0.485,4,33,0.121,37,43,0.8605,74,112,0.6607,36,115,0.313,0.599774,2.57295,95.1924,104.327,108.557,191.792,-1.53414,0.602237,-0.931902,6.2,17.4,16.8,16.6,3.3,1.5,53.5,3.1,65.8,NA,260,0.438461538461538
"DK Thorn","Combo G","Sr",3,"6-4","UT Rio Grande Valley","Slnd",27,77,29.92,12.5667,0.9333,2.7333,3.6667,2,1.33329999194487,1.50003751,1.6,0.1667,19.1,112.2,52.8,55.52,2025,70922,123,41,48,0.854,66,124,0.532,57,163,0.35,1,1,1,54,92,0.587,12,32,0.375,2.18384,2.2001,110.218,109.046,111.189,146.154,1.50823,-0.0788687,1.42937,3.2,10,11.7,12.8,0.2,3,16.7,1.9,NA,NA,287,0.428571428571429
"Juwan Gary","Wing G","Sr",4,"6-6","Nebraska","B10",35,75.3,30.5486,14.5714,1.8571,3.2857,5.1429,0.8857,1.11430003363156,0.79484876,1.1714,0.6571,22.7,113.3,50.6,55.69,2025,70929,176,116,145,0.8,134,265,0.506,42,124,0.339,16,16,1,109,193,0.5648,25,72,0.3472,3.44715,3.5255,122.763,104.278,98.0457,196.764,3.41954,1.17896,4.5985,7.2,11.9,5.9,9.3,2.7,2.2,37.3,2.8,81.4,NA,389,0.452442159383033
"PJ Fuller II","Combo G","Sr",4,"6-4","Cal St. Northridge","BW",29,59.5,25.3613,9.2581,0.5161,2.0968,2.6129,3.0645,2.32259981477863,1.31942661,0.871,0.2258,20.6,97.8,47.6,51.55,2025,70934,94,47,59,0.797,63,121,0.521,31,109,0.284,3,3,1,43,69,0.6232,20,52,0.3846,0.60239,2.1467,96.6052,105.419,107.449,130.429,-1.95931,-0.537574,-2.49688,2.4,8.9,19.7,24.4,1.2,1.9,25.7,4,84.8,NA,230,0.408695652173913
"Diante Smith","Stretch 4","Sr",5,"6-7","UT Arlington","WAC",19,34,20.4476,8.1905,1.0476,2.2857,3.3333,1.381,1.66669995641356,0.82858345,0.4762,0.4286,21.8,101.3,52.2,54.49,2025,70942,57,15,17,0.882,29,53,0.547,28,83,0.337,1,3,0.3333,19,37,0.5135,10,16,0.625,1.1556,1.3019,105.938,110.618,113.574,64.8828,0.586935,-1.39377,-0.806833,5.8,12.2,14.6,22.8,2.3,1.2,12.5,4.2,69.4,NA,136,0.419117647058824
"Taryn Todd","Combo G","Sr",6,"6-5","Arkansas St.","SB",35,75.4,29.9,14.75,0.8611,3.6111,4.4722,3.3056,1.91670005110601,1.72463083,1.1944,0.6667,26.9,101.7,44.6,47.35,2025,70943,188,87,133,0.654,130,304,0.428,58,183,0.317,12,12,1,95,187,0.508,35,117,0.2991,2.08108,3.1708,109.665,100.065,101.48,199.226,1.44176,1.19665,2.63841,3,12.5,22,13.3,2.3,2.3,27.3,3.1,53.2,NA,487,0.386036960985626
"Dontaie Allen","Wing G","Sr",11,"6-6","Wyoming","MWC",31,59.6,23.975,7.7812,0.5625,2.7188,3.2812,0.9688,1.15620003497004,0.83791729,0.4375,0.2812,18.8,100.5,45.9,50.67,2025,70945,75,53,69,0.768,34,78,0.436,41,130,0.315,2,3,0.6667,24,52,0.4615,10,26,0.3846,0.911967,2.10187,100.801,108.951,106.377,117.571,0.0827153,-0.0743821,0.00833316,2.9,14.3,8,15.4,1.4,1.1,33.2,3.1,77.8,NA,208,0.360576923076923
"Mylik Wilson","Wing G","Sr",8,"6-3","Houston","B12",40,43.1,17.49,5.6,1.1,2.925,4.025,1.375,0.82499998845,1.66666669,1.225,0.275,20.2,107.9,46.8,48.54,2025,70955,94,22,31,0.71,80,177,0.452,14,39,0.359,14,15,0.9333,47,70,0.6714,33,107,0.3084,1.58446,3.11785,116.294,86.093,79.6033,159.617,2.73236,6.42196,9.15432,7.4,20.1,15,14.9,2.2,4.5,14.4,3.1,33.2,NA,216,0.435185185185185
"Micah Thomas","Combo G","Jr",5,"6-0","Northwestern St.","Slnd",30,67.9,26.8406,12.375,0.4062,1.5625,1.9688,1.4062,1.53120000216036,0.91836468,0.9375,0,22.8,110.8,53.5,57.57,2025,70961,130,63,70,0.9,67,153,0.438,63,149,0.423,0,0,NA,19,52,0.3654,48,101,0.4752,2.35206,1.8725,114.736,111.084,111.911,112.496,1.77215,-1.15417,0.617975,1.9,6.5,11.1,15.6,0,2.1,23.2,2.8,NA,NA,302,0.43046357615894
"Michael Christmas","Wing F","Sr",25,"6-6","Longwood","BSth",29,76.4,29.4094,12.25,1.5938,2.75,4.3438,1.0625,1.21879995430848,0.87175914,0.4688,0.2188,19.2,110.7,51.7,53.98,2025,70978,122,50,71,0.704,60,124,0.484,62,172,0.36,2,3,0.6667,44,76,0.5789,16,48,0.3333,1.71265,1.96439,105.938,112.233,113.246,130.754,1.53928,-2.21213,-0.672847,6.5,11.2,7.3,12.6,1,1,24,2.5,33,NA,296,0.412162162162162
"Rashaun Agee","Stretch 4","Sr",12,"6-8","USC","B10",34,48.6,20.1471,9.4118,1.5588,2.9118,4.4706,1.0294,1.0881999828683,0.94596583,0.7059,0.7647,21.3,121.3,61.5,64.16,2025,71003,115,63,85,0.741,88,140,0.629,27,69,0.391,23,26,0.8846,78,111,0.7027,10,29,0.3448,2.77358,2.30479,129.744,104.928,98.5689,134.892,4.41359,2.22085,6.63444,10.1,17.6,10,14.7,4.3,2,40.7,4.6,NA,NA,209,0.550239234449761
"Brice Williams","Wing G","Sr",3,"6-7","Nebraska","B10",35,84,34.0629,20.3714,0.5429,3.5143,4.0571,2.8571,2.37140011941744,1.20481566,1.0857,0.2857,27.6,115.4,54.1,60.87,2025,71018,228,189,214,0.883,160,300,0.533,68,184,0.37,12,13,0.9231,85,125,0.68,75,175,0.4286,4.94668,3.72066,132.228,106.198,99.8513,202.107,5.76109,1.18773,6.94882,1.9,11.4,18.1,14.6,1,1.8,44.2,2.1,14.8,NA,484,0.471074380165289
"Kadin Shedrick","C","Sr",5,"6-11","Texas","SEC",35,65.4,26.5343,8.7714,2.6571,3.4286,6.0857,0.6,0.942899958597263,0.63633474,0.6857,1.6571,16.6,123.4,57.7,61.41,2025,71056,102,96,141,0.681,95,163,0.583,7,20,0.35,50,55,0.9091,82,127,0.6457,13,36,0.3611,3.05651,3.14549,123.45,102.97,97.1285,178.594,2.48706,2.0825,4.56956,11.9,14.5,4,12.5,6.9,1.5,77,4.2,86.4,NA,183,0.557377049180328
"K'mani Doughty","Wing G","Sr",10,"6-5","Indiana St.","MVC",30,57.4,22.975,8.3438,0.8125,2.5,3.3125,1.1875,1.28120005342739,0.9268654,0.7188,0.25,16.8,114.4,57.3,63.6,2025,71088,75,65,73,0.89,36,60,0.6,39,105,0.371,1,1,1,34,56,0.6071,3,6,0.5,1.59885,1.48528,109.839,112.78,113.144,117.782,0.0660123,-0.728905,-0.662892,4.1,11.6,9.4,19.4,1.1,1.7,44.2,5.2,NA,NA,165,0.454545454545455
"Dajuan Harris Jr.","Pure PG","Sr",3,"6-2","Kansas","B12",33,77.8,32.4333,9.1515,0.6061,2.3636,2.9697,5.7273,1.81819993660221,3.14998361,1.4242,0.3636,18,109.8,48.9,51.15,2025,71093,119,37,51,0.725,92,187,0.492,27,84,0.321,2,2,1,52,105,0.4952,40,82,0.4878,2.80936,4.16603,115.025,102.113,94.3415,183.765,2.005,3.62476,5.62976,2.2,7.6,29.2,18,1.2,2.5,18.8,1.8,81.2,NA,271,0.439114391143911
"Ethan Brittain-Watts","Combo G","Sr",2,"6-1","Ball St.","MAC",28,66.2,25.8323,6.8387,0.1935,1.7097,1.9032,1.9355,0.709699979109777,2.72720876,0.3871,0,13.5,112.6,51.5,55.09,2025,71112,65,32,39,0.821,27,56,0.482,38,107,0.355,0,0,NA,16,26,0.6154,11,30,0.3667,0.834403,1.34692,98.8596,114.319,117.121,100.297,-2.1876,-1.54081,-3.72841,0.8,7.2,13.2,11.5,0,0.8,23.9,3.8,NA,NA,163,0.398773006134969
"Brandon Newman","Wing G","Sr",6,"6-5","Oklahoma St.","B12",35,50.1,20.0257,7.2571,1.0286,2.5714,3.6,0.7714,1.28570000915357,0.59998444,0.8286,0.2857,18.9,101.8,48.5,53.56,2025,71117,78,59,76,0.776,39,88,0.443,39,113,0.345,0,0,NA,23,45,0.5111,16,43,0.3721,1.13016,2.1713,106.043,106.443,100.533,130.78,1.23113,0.910845,2.14198,5.7,15.1,7.6,18.9,1.7,2.3,37.8,3.2,75,NA,201,0.388059701492537
"Jared Coleman-Jones","Stretch 4","Sr",31,"6-10","San Diego St.","MWC",28,59.5,25.5138,7.2759,1.3793,3.6552,5.0345,1.0345,1.13789999384687,0.90913086,0.6207,0.6552,17,103,50.3,51.96,2025,71160,79,33,55,0.6,61,122,0.5,18,53,0.34,10,12,0.8333,47,81,0.5802,17,49,0.3469,1.18829,3.29977,103.21,98.9555,94.4834,128.647,0.00569368,1.76406,1.76975,6.4,15.8,8.1,15.8,3.3,1.5,31.4,3.3,55.4,NA,175,0.451428571428571
"Austin Johnson","C","Sr",0,"6-9","Long Beach St.","BW",30,69.2,27.4187,7.625,1.5625,3.9375,5.5,0.9688,1.8749999758077,0.51669334,0.4062,0.7812,17.4,97.7,49.7,55.03,2025,71208,88,58,75,0.773,88,173,0.509,0,4,0,16,17,0.9412,55,93,0.5914,33,80,0.4125,0.422385,1.69959,94.1761,113.228,114.087,139.1,-3.24298,-1.47343,-4.71641,6.8,17.4,7.7,23.7,3.1,0.9,42.4,3.9,NA,NA,177,0.497175141242938
"Noah Waterman","PF/C","Sr",93,"6-11","Louisville","ACC",31,45.2,20.5032,6.129,1.1935,2.4839,3.6774,0.3871,0.741900003417225,0.52176843,0.2258,0.4194,16.6,99.3,47.3,47.09,2025,71212,69,13,31,0.419,30,54,0.556,39,133,0.293,5,6,0.8333,29,47,0.617,1,7,0.1429,0.624717,2.44484,98.5953,103.076,97.277,107.775,-1.37223,0.99359,-0.37864,6.7,13.6,3.3,12.6,2.3,0.6,16.6,5,NA,NA,187,0.368983957219251
"Justin Hohn","Scoring PG","Sr",2,"6-1","UC Irvine","BW",37,73.5,30.4789,12.1842,0.3421,2.8421,3.1842,3.8158,2.73679999112358,1.39425607,1.4474,0.0263,24.4,94.4,47.4,50.18,2025,71213,156,62,83,0.747,82,200,0.41,74,207,0.357,1,1,1,60,122,0.4918,22,78,0.2821,0.915422,3.64346,98.5183,97.2082,96.9968,211.222,-1.28971,1.38479,0.0950735,1.3,9.6,24.8,21.6,0.1,2.5,20.4,2.6,NA,NA,407,0.383292383292383
"Alejandro Vasquez","Wing G","Sr",10,"6-4","UAB","Amer",36,57.9,23.0649,11.1351,1.027,1.8649,2.8919,1.5135,0.891900015103076,1.69693909,0.4865,0.1892,23,111.6,45.4,49.94,2025,71238,152,71,79,0.899,120,247,0.486,32,123,0.26,4,4,1,68,112,0.6071,52,135,0.3852,2.1209,1.50537,116.168,112.99,113.049,120.715,0.786808,-2.06785,-1.28104,4.6,9.1,12,9.5,0.8,1.2,21.4,3.7,NA,NA,370,0.410810810810811
"Shon Robinson","Stretch 4","Sr",3,"6-9","Incarnate Word","Slnd",11,13.9,14.8286,6.0714,0.8571,1.8571,2.7143,0.7143,0.7143,1,0.3571,0.5714,18,116.6,55.7,60.35,2025,71264,21,15,19,0.789,14,23,0.609,7,21,0.333,5,5,1,9,14,0.6429,5,9,0.5556,1.2721,1.07342,112.295,109.659,112.78,27.9668,0.867124,-0.3891,0.478025,6,13.1,7.4,17.2,4.8,1,43.2,3.6,62.8,NA,44,0.477272727272727
"Mark Freeman","Scoring PG","Sr",0,"5-10","James Madison","SB",30,74.7,29.7125,15.75,0.375,2.125,2.5,3.0938,2.21880001632293,1.3943573,0.8438,0.0312,28.9,110.2,51.4,55.5,2025,71272,167,94,118,0.797,101,206,0.49,66,183,0.361,0,0,NA,55,90,0.6111,46,116,0.3966,3.27589,1.81656,121.37,112.61,114.261,123.055,3.77902,-2.1626,1.61642,1.4,8.4,23,15.8,0.1,1.6,30.3,2.2,NA,NA,389,0.429305912596401
"T.J. Weeks Jr.","Wing G","Sr",35,"6-4","Rider","MAAC",32,83.6,34.4781,14.25,1.3125,4.0312,5.3438,1.5312,1.40619999934796,1.08889205,1.0938,0.5625,20,115.7,51.6,57.3,2025,71283,141,106,124,0.855,73,142,0.514,68,197,0.345,2,2,1,48,84,0.5714,25,58,0.431,2.77499,2.06098,112.974,109.876,114.552,184.93,3.12336,-1.27157,1.85179,4.4,14,9.1,12.5,1.9,1.9,36.6,1.4,NA,NA,339,0.415929203539823
"Naheem McLeod","C","Sr",10,"7-4","Syracuse","ACC",18,8.9,6.6611,2.3889,0.6667,1.1111,1.7778,0.2222,0.277799986635095,0.79985605,0.0556,0.4444,14,137.4,82.6,78.83,2025,71289,19,5,9,0.556,19,23,0.826,0,0,0,9,9,1,16,18,0.8889,3,5,0.6,0.943414,0.673778,131.729,107.736,101.819,23.3275,3.66964,2.65707,6.32671,11.6,19.3,6.6,17.2,7.3,0.5,39.1,5.3,61.2,NA,23,0.826086956521739
"Damian Dunn","Combo G","Jr",1,"6-5","Pittsburgh","ACC",16,31,25.0187,9.9375,0.6875,2,2.6875,1.875,0.8124999991875,2.30769231,0.875,0.0625,19.6,117.8,51.3,56.23,2025,71297,51,36,45,0.8,30,69,0.435,21,51,0.412,1,1,1,18,35,0.5143,12,34,0.3529,2.91636,2.48399,123.634,108.609,102.943,60.9326,1.68281,0.35342,2.03623,3.3,9.6,14.4,9.9,0.3,2.1,37.5,3.4,8.4,NA,120,0.425
"Curt Lewis","Combo G","Jr",4,"6-5","East Tennessee St.","SC",6,6.2,13.8,4.375,0.5,2,2.5,0.75,0.874999997083333,0.85714286,0.875,0.125,21.8,100,47.9,48.7,2025,71299,9,5,10,0.5,4,11,0.364,5,13,0.385,0,0,NA,3,7,0.4286,1,4,0.25,0.428021,1.34302,99.7669,97.8783,100.44,15.8077,-2.21415,1.45398,-0.760163,4.5,14.3,10.7,15.1,0,4.9,41.7,4.3,NA,NA,24,0.375
"Greg Gantt Jr.","Wing F","Sr",11,"6-8","UNC Asheville","BSth",28,71.1,27.375,4.125,2.1875,3.9375,6.125,3.3125,1.62499999877358,2.03846154,1.1875,0.625,11.4,112.5,55.1,59.68,2025,71306,38,33,47,0.702,38,69,0.551,0,0,0,3,4,0.75,31,50,0.62,7,19,0.3684,0.625073,2.03403,96.1106,110.261,111.176,150.398,-1.17977,0.667008,-0.51276,8.3,16.2,18,29.7,2.7,2.3,68.1,3.8,86.6,NA,69,0.550724637681159
